incident_id,category,sub_category,priority,created_at,resolved_at,assigned_group,description,user_department
INC-001589,Virtualización,Migración,P3,2026-01-25 02:22:34,2026-01-27 00:11:14,Infraestructura N3,Virtualización: Migración. Prioridad P3. Usuario de Operaciones reporta problema. Atendido por Infraestructura N3.,Operaciones
INC-001590,Red,WiFi,P3,2025-12-03 06:15:34,2025-12-04 12:31:22,Service Desk N1,Red: WiFi. Prioridad P3. Usuario de TI reporta problema. Atendido por Service Desk N1.,TI
INC-001591,Red,Lentitud,P2,2025-10-23 03:42:34,2025-10-23 20:04:41,Service Desk N1,Red: Lentitud. Prioridad P2. Usuario de Atención a Clientes reporta problema. Atendido por Service Desk N1.,Atención a Clientes
INC-001592,Hardware,Laptop,P4,2025-10-24 05:07:34,2025-10-28 14:09:42,Redes N2,Hardware: Laptop. Prioridad P4. Usuario de Finanzas reporta problema. Atendido por Redes N2.,Finanzas
INC-001593,Base de datos,Backup,P4,2026-02-02 03:13:34,2026-02-05 15:02:35,Seguridad N2,Base de datos: Backup. Prioridad P4. Usuario de Recursos Humanos reporta problema. Atendido por Seguridad N2.,Recursos Humanos
INC-001594,Red,Caída de red,P4,2025-10-30 01:14:34,2025-11-01 01:17:34,Seguridad N2,Red: Caída de red. Prioridad P4. Usuario de TI reporta problema. Atendido por Seguridad N2.,TI
INC-001595,Seguridad,Accesos,P3,2025-12-30 10:52:34,2025-12-31 20:53:23,Infraestructura N3,Seguridad: Accesos. Prioridad P3. Usuario de Logística reporta problema. Atendido por Infraestructura N3.,Logística
INC-001596,Hardware,Memoria,P4,2025-08-17 07:52:34,2025-08-19 03:02:59,Base de Datos N2,Hardware: Memoria. Prioridad P4. Usuario de Atención a Clientes reporta problema. Atendido por Base de Datos N2.,Atención a Clientes
INC-001597,Correo,Sin acceso,P2,2026-02-01 12:48:34,2026-02-01 23:37:07,Redes N2,Correo: Sin acceso. Prioridad P2. Usuario de TI reporta problema. Atendido por Redes N2.,TI
INC-001598,Seguridad,Antivirus,P3,2025-09-21 06:57:34,2025-09-23 05:50:25,Redes N2,Seguridad: Antivirus. Prioridad P3. Usuario de Logística reporta problema. Atendido por Redes N2.,Logística
INC-001599,Seguridad,Antivirus,P3,2025-12-26 10:02:34,2025-12-27 11:15:45,Seguridad N2,Seguridad: Antivirus. Prioridad P3. Usuario de Marketing reporta problema. Atendido por Seguridad N2.,Marketing
INC-001600,Almacenamiento,Rendimiento,P4,2025-08-24 02:49:34,2025-08-27 16:55:37,Infraestructura N3,Almacenamiento: Rendimiento. Prioridad P4. Usuario de Finanzas reporta problema. Atendido por Infraestructura N3.,Finanzas
INC-001601,Correo,Adjuntos,P4,2025-10-09 04:15:34,2025-10-11 02:51:05,Redes N2,Correo: Adjuntos. Prioridad P4. Usuario de Atención a Clientes reporta problema. Atendido por Redes N2.,Atención a Clientes
INC-001602,Correo,Sin acceso,P3,2025-08-19 03:59:34,2025-08-20 03:52:35,Base de Datos N2,Correo: Sin acceso. Prioridad P3. Usuario de TI reporta problema. Atendido por Base de Datos N2.,TI
INC-001603,Base de datos,Conexión,P4,2025-11-28 05:24:34,2025-12-02 17:39:15,Infraestructura N3,Base de datos: Conexión. Prioridad P4. Usuario de Logística reporta problema. Atendido por Infraestructura N3.,Logística
INC-001604,Seguridad,Accesos,P4,2025-09-29 06:29:34,2025-10-05 15:14:42,Base de Datos N2,Seguridad: Accesos. Prioridad P4. Usuario de Finanzas reporta problema. Atendido por Base de Datos N2.,Finanzas
INC-001605,Seguridad,Phishing,P4,2025-11-20 03:56:34,2025-11-24 19:05:21,Redes N2,Seguridad: Phishing. Prioridad P4. Usuario de Atención a Clientes reporta problema. Atendido por Redes N2.,Atención a Clientes
INC-001606,Impresoras,Conectividad,P3,2025-09-10 00:43:34,2025-09-11 03:26:01,Soporte en Sitio N1,Impresoras: Conectividad. Prioridad P3. Usuario de Finanzas reporta problema. Atendido por Soporte en Sitio N1.,Finanzas
INC-001607,Red,WiFi,P3,2026-01-21 07:08:34,2026-01-22 18:40:12,Soporte en Sitio N1,Red: WiFi. Prioridad P3. Usuario de Logística reporta problema. Atendido por Soporte en Sitio N1.,Logística
INC-001608,Almacenamiento,Espacio lleno,P3,2025-10-08 02:51:34,2025-10-09 20:05:10,Sistemas N2,Almacenamiento: Espacio lleno. Prioridad P3. Usuario de Atención a Clientes reporta problema. Atendido por Sistemas N2.,Atención a Clientes
INC-001609,Almacenamiento,NFS,P3,2025-12-13 00:24:34,2025-12-15 03:05:31,Soporte en Sitio N1,Almacenamiento: NFS. Prioridad P3. Usuario de Recursos Humanos reporta problema. Atendido por Soporte en Sitio N1.,Recursos Humanos
INC-001610,Almacenamiento,NFS,P2,2025-11-18 11:16:34,2025-11-19 08:03:25,Seguridad N2,Almacenamiento: NFS. Prioridad P2. Usuario de Ventas reporta problema. Atendido por Seguridad N2.,Ventas
INC-001611,Virtualización,Host saturado,P4,2025-11-01 12:59:34,2025-11-06 06:22:19,Sistemas N2,Virtualización: Host saturado. Prioridad P4. Usuario de Marketing reporta problema. Atendido por Sistemas N2.,Marketing
INC-001612,Impresoras,Sin tinta,P3,2025-08-22 23:03:34,2025-08-24 23:30:02,Service Desk N1,Impresoras: Sin tinta. Prioridad P3. Usuario de Atención a Clientes reporta problema. Atendido por Service Desk N1.,Atención a Clientes
INC-001613,Hardware,Disco,P2,2025-09-27 08:29:34,2025-09-28 00:19:18,Base de Datos N2,Hardware: Disco. Prioridad P2. Usuario de TI reporta problema. Atendido por Base de Datos N2.,TI
INC-001614,Correo,Adjuntos,P4,2025-08-28 12:01:34,2025-08-31 23:07:05,Aplicaciones N2,Correo: Adjuntos. Prioridad P4. Usuario de Atención a Clientes reporta problema. Atendido por Aplicaciones N2.,Atención a Clientes
INC-001615,Impresoras,Sin tinta,P3,2025-11-26 04:35:34,2025-11-27 18:01:46,Seguridad N2,Impresoras: Sin tinta. Prioridad P3. Usuario de Operaciones reporta problema. Atendido por Seguridad N2.,Operaciones
INC-001616,Hardware,Memoria,P3,2025-09-16 07:09:34,2025-09-18 02:06:37,Aplicaciones N2,Hardware: Memoria. Prioridad P3. Usuario de Finanzas reporta problema. Atendido por Aplicaciones N2.,Finanzas
INC-001617,Impresoras,Conectividad,P3,2025-10-06 00:07:34,2025-10-07 22:32:16,Redes N2,Impresoras: Conectividad. Prioridad P3. Usuario de TI reporta problema. Atendido por Redes N2.,TI
INC-001618,Red,WiFi,P3,2025-08-22 08:47:34,2025-08-24 01:38:40,Service Desk N1,Red: WiFi. Prioridad P3. Usuario de Operaciones reporta problema. Atendido por Service Desk N1.,Operaciones
INC-001619,Virtualización,VM caída,P4,2025-09-17 06:42:34,2025-09-20 21:10:21,Seguridad N2,Virtualización: VM caída. Prioridad P4. Usuario de Ventas reporta problema. Atendido por Seguridad N2.,Ventas
INC-001620,Seguridad,Phishing,P4,2025-10-30 02:36:34,2025-11-01 10:33:12,Aplicaciones N2,Seguridad: Phishing. Prioridad P4. Usuario de Recursos Humanos reporta problema. Atendido por Aplicaciones N2.,Recursos Humanos
INC-001621,Correo,Adjuntos,P3,2025-10-24 01:01:34,2025-10-25 07:10:43,Sistemas N2,Correo: Adjuntos. Prioridad P3. Usuario de Ventas reporta problema. Atendido por Sistemas N2.,Ventas
INC-001622,Hardware,Laptop,P3,2025-12-10 08:09:34,2025-12-11 15:39:44,Soporte en Sitio N1,Hardware: Laptop. Prioridad P3. Usuario de Finanzas reporta problema. Atendido por Soporte en Sitio N1.,Finanzas
INC-001623,Aplicaciones,Errores 500,P4,2025-09-30 00:06:34,2025-10-01 15:41:29,Sistemas N2,Aplicaciones: Errores 500. Prioridad P4. Usuario de Marketing reporta problema. Atendido por Sistemas N2.,Marketing
INC-001624,Almacenamiento,RAID,P4,2025-09-09 06:52:34,2025-09-13 18:10:24,Aplicaciones N2,Almacenamiento: RAID. Prioridad P4. Usuario de Atención a Clientes reporta problema. Atendido por Aplicaciones N2.,Atención a Clientes
INC-001625,Red,WiFi,P4,2026-01-22 00:15:34,2026-01-23 13:54:03,Soporte en Sitio N1,Red: WiFi. Prioridad P4. Usuario de Logística reporta problema. Atendido por Soporte en Sitio N1.,Logística
INC-001626,Impresoras,Controlador,P2,2025-09-25 01:21:34,2025-09-25 17:04:54,Base de Datos N2,Impresoras: Controlador. Prioridad P2. Usuario de Logística reporta problema. Atendido por Base de Datos N2.,Logística
INC-001627,Red,Lentitud,P3,2025-11-10 04:32:34,2025-11-11 07:55:02,Service Desk N1,Red: Lentitud. Prioridad P3. Usuario de Finanzas reporta problema. Atendido por Service Desk N1.,Finanzas
INC-001628,Virtualización,VM caída,P3,2025-09-15 02:40:34,2025-09-16 15:40:21,Redes N2,Virtualización: VM caída. Prioridad P3. Usuario de Marketing reporta problema. Atendido por Redes N2.,Marketing
INC-001629,Red,Caída de red,P3,2025-11-16 00:59:34,2025-11-17 11:02:10,Redes N2,Red: Caída de red. Prioridad P3. Usuario de Recursos Humanos reporta problema. Atendido por Redes N2.,Recursos Humanos
INC-001630,Correo,Sin acceso,P2,2025-10-10 00:48:34,2025-10-10 14:30:51,Base de Datos N2,Correo: Sin acceso. Prioridad P2. Usuario de Operaciones reporta problema. Atendido por Base de Datos N2.,Operaciones
INC-001631,Hardware,Disco,P3,2025-10-05 00:24:34,2025-10-07 03:49:58,Sistemas N2,Hardware: Disco. Prioridad P3. Usuario de Logística reporta problema. Atendido por Sistemas N2.,Logística
INC-001632,Virtualización,Host saturado,P3,2025-12-04 07:27:34,2025-12-05 02:24:52,Infraestructura N3,Virtualización: Host saturado. Prioridad P3. Usuario de Logística reporta problema. Atendido por Infraestructura N3.,Logística
INC-001633,Correo,Retraso,P3,2026-02-06 12:58:34,2026-02-07 23:59:33,Redes N2,Correo: Retraso. Prioridad P3. Usuario de Recursos Humanos reporta problema. Atendido por Redes N2.,Recursos Humanos
INC-001634,Base de datos,Backup,P3,2025-09-26 11:15:34,2025-09-28 22:45:40,Soporte en Sitio N1,Base de datos: Backup. Prioridad P3. Usuario de Marketing reporta problema. Atendido por Soporte en Sitio N1.,Marketing
INC-001635,Almacenamiento,NFS,P3,2026-01-14 10:19:34,2026-01-16 20:59:38,Infraestructura N3,Almacenamiento: NFS. Prioridad P3. Usuario de Atención a Clientes reporta problema. Atendido por Infraestructura N3.,Atención a Clientes
INC-001636,Seguridad,Antivirus,P2,2025-10-05 08:24:34,2025-10-06 03:10:00,Seguridad N2,Seguridad: Antivirus. Prioridad P2. Usuario de Atención a Clientes reporta problema. Atendido por Seguridad N2.,Atención a Clientes
INC-001637,Seguridad,Antivirus,P3,2025-08-23 07:18:34,2025-08-25 23:43:43,Infraestructura N3,Seguridad: Antivirus. Prioridad P3. Usuario de Operaciones reporta problema. Atendido por Infraestructura N3.,Operaciones
INC-001638,Impresoras,Conectividad,P3,2025-08-22 00:13:34,2025-08-23 06:32:07,Base de Datos N2,Impresoras: Conectividad. Prioridad P3. Usuario de Atención a Clientes reporta problema. Atendido por Base de Datos N2.,Atención a Clientes
INC-001639,Seguridad,Accesos,P4,2025-10-16 00:15:34,2025-10-17 19:28:54,Redes N2,Seguridad: Accesos. Prioridad P4. Usuario de TI reporta problema. Atendido por Redes N2.,TI
INC-001640,Seguridad,Políticas,P4,2025-09-14 23:22:34,2025-09-19 07:17:37,Redes N2,Seguridad: Políticas. Prioridad P4. Usuario de TI reporta problema. Atendido por Redes N2.,TI
INC-001641,Red,VPN,P1,2026-01-07 11:22:34,2026-01-07 16:51:20,Aplicaciones N2,Red: VPN. Prioridad P1. Usuario de Logística reporta problema. Atendido por Aplicaciones N2.,Logística
INC-001642,Correo,Sin acceso,P3,2026-01-16 02:35:34,2026-01-18 04:54:00,Seguridad N2,Correo: Sin acceso. Prioridad P3. Usuario de Marketing reporta problema. Atendido por Seguridad N2.,Marketing
INC-001643,Correo,Sin acceso,P2,2026-01-08 09:28:34,2026-01-09 00:48:06,Sistemas N2,Correo: Sin acceso. Prioridad P2. Usuario de Finanzas reporta problema. Atendido por Sistemas N2.,Finanzas
INC-001644,Impresoras,Conectividad,P3,2025-10-03 23:53:34,2025-10-05 07:59:26,Base de Datos N2,Impresoras: Conectividad. Prioridad P3. Usuario de Recursos Humanos reporta problema. Atendido por Base de Datos N2.,Recursos Humanos
INC-001645,Almacenamiento,NFS,P3,2025-11-30 00:09:34,2025-12-01 17:11:11,Service Desk N1,Almacenamiento: NFS. Prioridad P3. Usuario de Marketing reporta problema. Atendido por Service Desk N1.,Marketing
INC-001646,Almacenamiento,Rendimiento,P4,2025-10-14 08:03:34,2025-10-18 16:03:43,Base de Datos N2,Almacenamiento: Rendimiento. Prioridad P4. Usuario de Atención a Clientes reporta problema. Atendido por Base de Datos N2.,Atención a Clientes
INC-001647,Base de datos,Conexión,P3,2025-10-26 01:55:34,2025-10-28 02:53:55,Service Desk N1,Base de datos: Conexión. Prioridad P3. Usuario de Logística reporta problema. Atendido por Service Desk N1.,Logística
INC-001648,Impresoras,Atasco,P3,2026-01-26 23:06:34,2026-01-28 09:24:32,Service Desk N1,Impresoras: Atasco. Prioridad P3. Usuario de TI reporta problema. Atendido por Service Desk N1.,TI
INC-001649,Almacenamiento,Espacio lleno,P3,2025-10-24 04:50:34,2025-10-26 03:55:31,Seguridad N2,Almacenamiento: Espacio lleno. Prioridad P3. Usuario de Marketing reporta problema. Atendido por Seguridad N2.,Marketing
INC-001650,Seguridad,Accesos,P2,2025-12-19 08:05:34,2025-12-20 11:50:46,Soporte en Sitio N1,Seguridad: Accesos. Prioridad P2. Usuario de TI reporta problema. Atendido por Soporte en Sitio N1.,TI
INC-001651,Impresoras,Conectividad,P3,2026-01-26 00:55:34,2026-01-28 02:25:07,Infraestructura N3,Impresoras: Conectividad. Prioridad P3. Usuario de Logística reporta problema. Atendido por Infraestructura N3.,Logística
INC-001652,Seguridad,Antivirus,P2,2025-08-27 12:02:34,2025-08-28 13:35:36,Service Desk N1,Seguridad: Antivirus. Prioridad P2. Usuario de Recursos Humanos reporta problema. Atendido por Service Desk N1.,Recursos Humanos
INC-001653,Hardware,Laptop,P3,2025-10-11 01:07:34,2025-10-12 21:36:44,Base de Datos N2,Hardware: Laptop. Prioridad P3. Usuario de Atención a Clientes reporta problema. Atendido por Base de Datos N2.,Atención a Clientes
INC-001654,Correo,Retraso,P4,2025-10-20 11:04:34,2025-10-23 04:49:45,Service Desk N1,Correo: Retraso. Prioridad P4. Usuario de Ventas reporta problema. Atendido por Service Desk N1.,Ventas
INC-001655,Aplicaciones,Login,P3,2025-10-21 04:46:34,2025-10-22 16:34:07,Sistemas N2,Aplicaciones: Login. Prioridad P3. Usuario de Finanzas reporta problema. Atendido por Sistemas N2.,Finanzas
INC-001656,Impresoras,Conectividad,P3,2026-01-11 06:09:34,2026-01-13 15:23:56,Redes N2,Impresoras: Conectividad. Prioridad P3. Usuario de Operaciones reporta problema. Atendido por Redes N2.,Operaciones
INC-001657,Hardware,Disco,P3,2026-01-25 06:44:34,2026-01-27 17:19:22,Redes N2,Hardware: Disco. Prioridad P3. Usuario de Atención a Clientes reporta problema. Atendido por Redes N2.,Atención a Clientes
INC-001658,Aplicaciones,Errores 500,P3,2025-10-25 04:51:34,2025-10-26 09:21:39,Infraestructura N3,Aplicaciones: Errores 500. Prioridad P3. Usuario de Logística reporta problema. Atendido por Infraestructura N3.,Logística
INC-001659,Almacenamiento,Rendimiento,P2,2025-10-29 10:07:34,2025-10-30 05:51:18,Soporte en Sitio N1,Almacenamiento: Rendimiento. Prioridad P2. Usuario de Marketing reporta problema. Atendido por Soporte en Sitio N1.,Marketing
INC-001660,Seguridad,Phishing,P4,2025-09-03 06:05:34,2025-09-09 18:49:19,Aplicaciones N2,Seguridad: Phishing. Prioridad P4. Usuario de Finanzas reporta problema. Atendido por Aplicaciones N2.,Finanzas
INC-001661,Correo,Sin acceso,P2,2025-11-21 02:33:34,2025-11-21 08:22:03,Aplicaciones N2,Correo: Sin acceso. Prioridad P2. Usuario de Logística reporta problema. Atendido por Aplicaciones N2.,Logística
INC-001662,Aplicaciones,Tiempo de respuesta,P2,2025-11-02 10:31:34,2025-11-02 15:50:56,Aplicaciones N2,Aplicaciones: Tiempo de respuesta. Prioridad P2. Usuario de TI reporta problema. Atendido por Aplicaciones N2.,TI
INC-001663,Hardware,Laptop,P2,2025-11-16 05:30:34,2025-11-16 12:30:43,Redes N2,Hardware: Laptop. Prioridad P2. Usuario de Recursos Humanos reporta problema. Atendido por Redes N2.,Recursos Humanos
INC-001664,Virtualización,Migración,P4,2025-09-01 03:29:34,2025-09-04 17:58:21,Seguridad N2,Virtualización: Migración. Prioridad P4. Usuario de Recursos Humanos reporta problema. Atendido por Seguridad N2.,Recursos Humanos
INC-001665,Hardware,Disco,P3,2025-12-11 00:49:34,2025-12-13 15:07:38,Soporte en Sitio N1,Hardware: Disco. Prioridad P3. Usuario de Operaciones reporta problema. Atendido por Soporte en Sitio N1.,Operaciones
INC-001666,Aplicaciones,Errores 500,P2,2025-10-01 03:03:34,2025-10-01 11:55:36,Service Desk N1,Aplicaciones: Errores 500. Prioridad P2. Usuario de Logística reporta problema. Atendido por Service Desk N1.,Logística
INC-001667,Almacenamiento,NFS,P3,2025-09-14 07:07:34,2025-09-16 23:04:17,Base de Datos N2,Almacenamiento: NFS. Prioridad P3. Usuario de Marketing reporta problema. Atendido por Base de Datos N2.,Marketing
INC-001668,Seguridad,Accesos,P3,2025-11-24 07:29:34,2025-11-26 07:01:29,Aplicaciones N2,Seguridad: Accesos. Prioridad P3. Usuario de Operaciones reporta problema. Atendido por Aplicaciones N2.,Operaciones
INC-001669,Virtualización,Host saturado,P3,2025-10-23 04:08:34,2025-10-24 14:32:48,Service Desk N1,Virtualización: Host saturado. Prioridad P3. Usuario de Logística reporta problema. Atendido por Service Desk N1.,Logística
INC-001670,Red,WiFi,P3,2025-10-29 02:27:34,2025-10-30 09:00:07,Seguridad N2,Red: WiFi. Prioridad P3. Usuario de Recursos Humanos reporta problema. Atendido por Seguridad N2.,Recursos Humanos
INC-001671,Hardware,Disco,P3,2025-09-11 09:05:34,2025-09-13 07:32:14,Infraestructura N3,Hardware: Disco. Prioridad P3. Usuario de Atención a Clientes reporta problema. Atendido por Infraestructura N3.,Atención a Clientes
INC-001672,Correo,Sin acceso,P3,2025-08-27 23:38:34,2025-08-29 12:04:34,Aplicaciones N2,Correo: Sin acceso. Prioridad P3. Usuario de Finanzas reporta problema. Atendido por Aplicaciones N2.,Finanzas
INC-001673,Base de datos,Bloqueos,P2,2025-10-24 02:58:34,2025-10-25 04:34:05,Soporte en Sitio N1,Base de datos: Bloqueos. Prioridad P2. Usuario de Finanzas reporta problema. Atendido por Soporte en Sitio N1.,Finanzas
INC-001674,Impresoras,Controlador,P3,2025-10-10 10:54:34,2025-10-11 22:44:09,Seguridad N2,Impresoras: Controlador. Prioridad P3. Usuario de Finanzas reporta problema. Atendido por Seguridad N2.,Finanzas
INC-001675,Base de datos,Backup,P2,2025-10-06 04:42:34,2025-10-06 23:13:28,Aplicaciones N2,Base de datos: Backup. Prioridad P2. Usuario de Operaciones reporta problema. Atendido por Aplicaciones N2.,Operaciones
INC-001676,Base de datos,Tiempos de consulta,P4,2025-10-01 08:00:34,2025-10-05 02:54:57,Service Desk N1,Base de datos: Tiempos de consulta. Prioridad P4. Usuario de Finanzas reporta problema. Atendido por Service Desk N1.,Finanzas
INC-001677,Almacenamiento,RAID,P3,2025-11-03 09:06:34,2025-11-04 13:36:36,Aplicaciones N2,Almacenamiento: RAID. Prioridad P3. Usuario de Operaciones reporta problema. Atendido por Aplicaciones N2.,Operaciones
INC-001678,Hardware,Desktop,P4,2025-09-19 23:44:34,2025-09-24 13:06:29,Base de Datos N2,Hardware: Desktop. Prioridad P4. Usuario de Logística reporta problema. Atendido por Base de Datos N2.,Logística
INC-001679,Almacenamiento,NFS,P3,2025-09-29 03:58:34,2025-10-01 05:15:33,Base de Datos N2,Almacenamiento: NFS. Prioridad P3. Usuario de Ventas reporta problema. Atendido por Base de Datos N2.,Ventas
INC-001680,Aplicaciones,Errores 500,P3,2025-12-14 08:02:34,2025-12-16 07:51:11,Service Desk N1,Aplicaciones: Errores 500. Prioridad P3. Usuario de TI reporta problema. Atendido por Service Desk N1.,TI
INC-001681,Almacenamiento,Rendimiento,P3,2025-08-26 12:03:34,2025-08-27 11:52:49,Infraestructura N3,Almacenamiento: Rendimiento. Prioridad P3. Usuario de Finanzas reporta problema. Atendido por Infraestructura N3.,Finanzas
INC-001682,Base de datos,Bloqueos,P3,2025-09-08 00:21:34,2025-09-10 02:47:03,Redes N2,Base de datos: Bloqueos. Prioridad P3. Usuario de Operaciones reporta problema. Atendido por Redes N2.,Operaciones
INC-001683,Seguridad,Accesos,P3,2026-01-01 03:44:34,2026-01-03 00:30:05,Infraestructura N3,Seguridad: Accesos. Prioridad P3. Usuario de TI reporta problema. Atendido por Infraestructura N3.,TI
INC-001684,Almacenamiento,RAID,P3,2025-08-18 12:24:34,2025-08-21 02:59:23,Base de Datos N2,Almacenamiento: RAID. Prioridad P3. Usuario de Logística reporta problema. Atendido por Base de Datos N2.,Logística
INC-001685,Base de datos,Tiempos de consulta,P3,2025-10-23 09:35:34,2025-10-26 00:16:27,Infraestructura N3,Base de datos: Tiempos de consulta. Prioridad P3. Usuario de Finanzas reporta problema. Atendido por Infraestructura N3.,Finanzas
INC-001686,Red,Lentitud,P3,2026-01-30 01:24:34,2026-01-31 18:25:09,Seguridad N2,Red: Lentitud. Prioridad P3. Usuario de Recursos Humanos reporta problema. Atendido por Seguridad N2.,Recursos Humanos
INC-001687,Almacenamiento,Espacio lleno,P4,2025-11-15 02:49:34,2025-11-19 02:28:43,Aplicaciones N2,Almacenamiento: Espacio lleno. Prioridad P4. Usuario de Atención a Clientes reporta problema. Atendido por Aplicaciones N2.,Atención a Clientes
INC-001688,Aplicaciones,Errores 500,P3,2025-10-24 09:45:34,2025-10-25 10:56:06,Seguridad N2,Aplicaciones: Errores 500. Prioridad P3. Usuario de Finanzas reporta problema. Atendido por Seguridad N2.,Finanzas
INC-001689,Virtualización,Snapshots,P3,2026-02-04 04:58:34,2026-02-05 03:03:13,Redes N2,Virtualización: Snapshots. Prioridad P3. Usuario de Marketing reporta problema. Atendido por Redes N2.,Marketing
INC-001690,Seguridad,Accesos,P3,2025-11-02 02:04:34,2025-11-03 20:53:24,Seguridad N2,Seguridad: Accesos. Prioridad P3. Usuario de Marketing reporta problema. Atendido por Seguridad N2.,Marketing
INC-001691,Virtualización,Host saturado,P4,2025-12-09 08:52:34,2025-12-12 12:41:33,Soporte en Sitio N1,Virtualización: Host saturado. Prioridad P4. Usuario de Atención a Clientes reporta problema. Atendido por Soporte en Sitio N1.,Atención a Clientes
INC-001692,Seguridad,Políticas,P3,2025-12-20 09:11:34,2025-12-22 02:05:43,Soporte en Sitio N1,Seguridad: Políticas. Prioridad P3. Usuario de Ventas reporta problema. Atendido por Soporte en Sitio N1.,Ventas
INC-001693,Almacenamiento,Rendimiento,P3,2025-10-31 06:20:34,2025-11-01 15:19:36,Sistemas N2,Almacenamiento: Rendimiento. Prioridad P3. Usuario de Operaciones reporta problema. Atendido por Sistemas N2.,Operaciones
INC-001694,Aplicaciones,Tiempo de respuesta,P2,2025-08-25 02:20:34,2025-08-26 01:20:31,Service Desk N1,Aplicaciones: Tiempo de respuesta. Prioridad P2. Usuario de Logística reporta problema. Atendido por Service Desk N1.,Logística
INC-001695,Aplicaciones,Login,P3,2025-08-16 05:24:34,2025-08-17 02:55:38,Infraestructura N3,Aplicaciones: Login. Prioridad P3. Usuario de Marketing reporta problema. Atendido por Infraestructura N3.,Marketing
INC-001696,Red,Caída de red,P2,2025-11-12 03:52:34,2025-11-12 15:42:22,Sistemas N2,Red: Caída de red. Prioridad P2. Usuario de Operaciones reporta problema. Atendido por Sistemas N2.,Operaciones
INC-001697,Virtualización,Migración,P3,2025-09-20 10:14:34,2025-09-21 22:10:10,Soporte en Sitio N1,Virtualización: Migración. Prioridad P3. Usuario de Marketing reporta problema. Atendido por Soporte en Sitio N1.,Marketing
INC-001698,Impresoras,Atasco,P4,2025-08-23 07:01:34,2025-08-26 16:42:35,Sistemas N2,Impresoras: Atasco. Prioridad P4. Usuario de Recursos Humanos reporta problema. Atendido por Sistemas N2.,Recursos Humanos
INC-001699,Seguridad,Phishing,P3,2025-11-25 00:59:34,2025-11-27 21:26:52,Seguridad N2,Seguridad: Phishing. Prioridad P3. Usuario de Atención a Clientes reporta problema. Atendido por Seguridad N2.,Atención a Clientes
INC-001700,Base de datos,Tiempos de consulta,P4,2026-01-06 05:45:34,2026-01-09 01:56:20,Sistemas N2,Base de datos: Tiempos de consulta. Prioridad P4. Usuario de Operaciones reporta problema. Atendido por Sistemas N2.,Operaciones
INC-001701,Seguridad,Phishing,P1,2025-09-18 05:37:34,2025-09-18 09:56:27,Aplicaciones N2,Seguridad: Phishing. Prioridad P1. Usuario de Marketing reporta problema. Atendido por Aplicaciones N2.,Marketing
INC-001702,Correo,Retraso,P3,2025-10-30 09:01:34,2025-10-31 09:11:04,Sistemas N2,Correo: Retraso. Prioridad P3. Usuario de Finanzas reporta problema. Atendido por Sistemas N2.,Finanzas
INC-001703,Almacenamiento,Rendimiento,P3,2025-09-08 01:35:34,2025-09-09 12:44:41,Seguridad N2,Almacenamiento: Rendimiento. Prioridad P3. Usuario de Atención a Clientes reporta problema. Atendido por Seguridad N2.,Atención a Clientes
INC-001704,Almacenamiento,RAID,P3,2025-11-13 05:31:34,2025-11-15 05:04:56,Base de Datos N2,Almacenamiento: RAID. Prioridad P3. Usuario de Logística reporta problema. Atendido por Base de Datos N2.,Logística
INC-001705,Impresoras,Controlador,P3,2026-01-04 23:51:34,2026-01-07 14:46:42,Infraestructura N3,Impresoras: Controlador. Prioridad P3. Usuario de Ventas reporta problema. Atendido por Infraestructura N3.,Ventas
INC-001706,Impresoras,Atasco,P3,2025-10-16 08:34:34,2025-10-18 09:30:37,Redes N2,Impresoras: Atasco. Prioridad P3. Usuario de Marketing reporta problema. Atendido por Redes N2.,Marketing
INC-001707,Seguridad,Phishing,P3,2025-11-23 01:27:34,2025-11-25 05:25:50,Sistemas N2,Seguridad: Phishing. Prioridad P3. Usuario de Ventas reporta problema. Atendido por Sistemas N2.,Ventas
INC-001708,Red,WiFi,P2,2025-09-04 23:19:34,2025-09-05 02:23:01,Infraestructura N3,Red: WiFi. Prioridad P2. Usuario de Ventas reporta problema. Atendido por Infraestructura N3.,Ventas
INC-001709,Aplicaciones,Tiempo de respuesta,P3,2026-01-06 06:46:34,2026-01-07 11:57:26,Soporte en Sitio N1,Aplicaciones: Tiempo de respuesta. Prioridad P3. Usuario de Marketing reporta problema. Atendido por Soporte en Sitio N1.,Marketing
INC-001710,Seguridad,Antivirus,P3,2026-02-10 02:35:34,2026-02-12 08:26:30,Soporte en Sitio N1,Seguridad: Antivirus. Prioridad P3. Usuario de Ventas reporta problema. Atendido por Soporte en Sitio N1.,Ventas
INC-001711,Hardware,Memoria,P3,2026-02-03 09:56:34,2026-02-05 22:41:30,Redes N2,Hardware: Memoria. Prioridad P3. Usuario de Recursos Humanos reporta problema. Atendido por Redes N2.,Recursos Humanos
INC-001712,Hardware,Disco,P3,2025-12-17 08:46:34,2025-12-18 23:12:32,Sistemas N2,Hardware: Disco. Prioridad P3. Usuario de Ventas reporta problema. Atendido por Sistemas N2.,Ventas
INC-001713,Correo,Sin acceso,P3,2025-09-23 08:58:34,2025-09-24 20:19:22,Soporte en Sitio N1,Correo: Sin acceso. Prioridad P3. Usuario de Ventas reporta problema. Atendido por Soporte en Sitio N1.,Ventas
